,EXTRAVERSION,AGREEABLENESS,CONSCIENTIOUSNESS,NEUROTICISM,OPENNESS,tokens,tokens_fdist,normalized,tokens_stemmed
152,pas wisata ke bali liburan kemarin ketemu beberapa orang yang sama sama dari bandung akhirnya kita jadi barengan deh senengnya dapet temen temen baru,"dari baca novel aja bisa jadi cara buat kita menumbuhkan empati dalam diri kita, misalkan novel tentang pengorbanan seorang ibu untuk anak nya.","umur segini makin sadar pentingnya komitmen, kerja keras dan pantang menyerah.","akhir akhir ini ntah kenapa gue gampang banget nervouss, gampang cemas, gampang panik kalau ada sesuatu yang berjalan gak sesuai rencana atau perkiraan gue.","beberapa orang bilang, gue adalah orang paling kreatif yang pernah mereka kenal..","['pas', 'wisata', 'ke', 'bali', 'liburan', 'kemarin', 'ketemu', 'beberapa', 'orang', 'yang', 'sama', 'sama', 'dari', 'bandung', 'akhirnya', 'kita', 'jadi', 'barengan', 'deh', 'senengnya', 'dapet', 'temen', 'temen', 'baru']","['pas', 'wisata', 'bali', 'liburan', 'kemarin', 'ketemu', 'orang', 'bandung', 'barengan', 'deh', 'senengnya', 'dapet', 'temen', 'temen']","['pas', 'wisata', 'ke', 'bali', 'liburan', 'kemarin', 'ketemu', 'beberapa', 'orang', 'yang', 'sama', 'sama', 'dari', 'bandung', 'akhirnya', 'kita', 'jadi', 'barengan', 'deh', 'senengnya', 'dapet', 'temen', 'temen', 'baru']","['pas', 'wisata', 'ke', 'bal', 'libur', 'kemarin', 'ketemu', 'beberapa', 'orang', 'yang', 'sama', 'sama', 'dari', 'bandung', 'akhir', 'kita', 'jadi', 'bareng', 'deh', 'neng', 'dapet', 'temen', 'temen', 'baru']"
153,mau chat siapa lagi yaaa yang bisa gue ajak nobar ke bioskop besok udah sepuluh orang nihtapi masih bisa nambah lagi keknya yang ikutan,mendambakan kehidupan dan dunia yang dipenuhi dengan orang orang yang penuh kasih ke sesama..,"jangan segala-gala ditoleransi deh, harus sesuai aturan dan komitmen yang udah disepakatin, apalagi ini kan masalah pekerjaan!",gue orangnya gampang panikan misalnya kalo gue tersesat di tempat asing sendirian aja dan gak ada siapapun yang gue kenal.,dunia ini butuh banget orang orang jenius yang otaknya penuh dengan ide ide yang kreatif dan juga inovatif.,"['mau', 'chat', 'siapa', 'lagi', 'yaaa', 'yang', 'bisa', 'gue', 'ajak', 'nobar', 'ke', 'bioskop', 'besok', 'udah', 'sepuluh', 'orang', 'nihtapi', 'masih', 'bisa', 'nambah', 'lagi', 'keknya', 'yang', 'ikutan']","['chat', 'yaaa', 'gue', 'ajak', 'nobar', 'bioskop', 'besok', 'udah', 'sepuluh', 'orang', 'nihtapi', 'nambah', 'keknya', 'ikutan']","['mau', 'chat', 'siapa', 'lagi', 'yaaa', 'yang', 'bisa', 'saya', 'ajak', 'nobar', 'ke', 'bioskop', 'besok', 'sudah', 'sepuluh', 'orang', 'nihtapi', 'masih', 'bisa', 'tambah', 'lagi', 'keknya', 'yang', 'ikutan']","['mau', 'chat', 'siapa', 'lagi', 'yaaa', 'yang', 'bisa', 'saya', 'ajak', 'nobar', 'ke', 'bioskop', 'besok', 'sudah', 'puluh', 'orang', 'nihtapi', 'masih', 'bisa', 'tambah', 'lagi', 'kek', 'yang', 'ikut']"
154,mendambakan kehidupan dan dunia yang dipenuhi dengan orang orang yang penuh kasih ke sesama,"makin banyak hewan yang akhirnya keluar habitat karna rumah nya di hutan diusik oleh manusia, kasihan kan, terbayang sulit nya mereka mencari makan dan adaptasi karna ulah kita mencemari lingkungan hidup mereka.","hari ini ujian empat matkul sekaligus, untung gue udah prepare jauh jauh hari, jadi udah siap.","pliss jangan pernah tinggalin gue sendirian di tempat gelap, gue orangnya panikan bangeeeeet.","kalo ada kesempatan buat kuliah dan pindah ke luar negeri, gue akan langsung ambil keputusan itu, gak pake ragu ragu lagi.","['mendambakan', 'kehidupan', 'dan', 'dunia', 'yang', 'dipenuhi', 'dengan', 'orang', 'orang', 'yang', 'penuh', 'kasih', 'ke', 'sesama']","['mendambakan', 'kehidupan', 'dunia', 'dipenuhi', 'orang', 'orang', 'penuh', 'kasih']","['mendambakan', 'kehidupan', 'dan', 'dunia', 'yang', 'dipenuhi', 'dengan', 'orang', 'orang', 'yang', 'penuh', 'kasih', 'ke', 'sesama']","['damba', 'hidup', 'dan', 'dunia', 'yang', 'penuh', 'dengan', 'orang', 'orang', 'yang', 'penuh', 'kasih', 'ke', 'sama']"
155,bosen di rumah terus mending ntar malem nonkrong rame rame sama temen temen,"seneng banget bisa update story jalan jalan sama temen temen, puas deh jadinya liburan seminggu kemarin.","lebih baik sulit di awal, mempersiapkan segala sesuatunya daripada menyesal di kemudian hari.","kata nyokap gue orangnya emang penakut dari kecil, terus gue cengeng gitu gampang nangisan, sama panikan banget..","banyak hal hal baru tentang start-up yang kemarin gue pelajarin waktu ikut webinar kewirausahaan di kampus gue, dan gue selalu excited mempelajari hal hal baru itu.","['bosen', 'di', 'rumah', 'terus', 'mending', 'ntar', 'malem', 'nonkrong', 'rame', 'rame', 'sama', 'temen', 'temen']","['bosen', 'rumah', 'mending', 'ntar', 'malem', 'nonkrong', 'rame', 'rame', 'temen', 'temen']","['bosen', 'di', 'rumah', 'terus', 'mending', 'ntar', 'malem', 'nonkrong', 'rame', 'rame', 'sama', 'temen', 'temen']","['bosen', 'di', 'rumah', 'terus', 'mending', 'ntar', 'malem', 'nonkrong', 'rame', 'rame', 'sama', 'temen', 'temen']"
156,woy lucu lucu banget deh pameran baju anak kemarin udah liat belum gue kesana ramean bareng temen temen seru banget lagi,"gakpapa belum menang lomba sekarang, namanya juga belum rezeki, siapa tahu yang menang sekarang lebih butuh hadiahnya kan?","nyari rumah buat tempat tinggal harus super teliti, entah itu beli ataupun ngontrak, tetep harus dipersiapkan dan dipertimbangkan matang matang.","gue gak suka banget kalo disuruh ketemu banyak orang misalnya banyak tamu di rumah terus gue harus ngobrol, harus kenalan, dan lain sebagainya.","walopun satu pintu kesempatan tertutup, itu gapapa, masih ada banyak kesempatan lain yang akan gue coba, dan kesempatan kesempatan baru itu yang justru akan membuat hidup gue jadi lebih menarik.","['woy', 'lucu', 'lucu', 'banget', 'deh', 'pameran', 'baju', 'anak', 'kemarin', 'udah', 'liat', 'belum', 'gue', 'kesana', 'ramean', 'bareng', 'temen', 'temen', 'seru', 'banget', 'lagi']","['woy', 'lucu', 'lucu', 'banget', 'deh', 'pameran', 'baju', 'anak', 'kemarin', 'udah', 'liat', 'gue', 'kesana', 'ramean', 'bareng', 'temen', 'temen', 'seru', 'banget']","['woy', 'lucu', 'lucu', 'banget', 'deh', 'pameran', 'baju', 'anak', 'kemarin', 'sudah', 'liat', 'belum', 'saya', 'kesana', 'ramean', 'bareng', 'temen', 'temen', 'seru', 'banget', 'lagi']","['woy', 'lucu', 'lucu', 'banget', 'deh', 'pamer', 'baju', 'anak', 'kemarin', 'sudah', 'liat', 'belum', 'saya', 'kesana', 'ramean', 'bareng', 'temen', 'temen', 'seru', 'banget', 'lagi']"
157,menghabiskan sisa waktu di hari minggu dengan piknik bersama teman teman weekendku menyenangkan sekali,peluk jauh untuk orang orang yang di fase fase yang sulit di kehidupannya..semangat terus ya..,"nggak perlu banding-bandingin diri kita sama orang lain, yang penting tetep serius usaha dan kerja keras..","kenapa gue selaluuu aja pesimis memandang berbagai hal di hidup gue, kayak susah banget buat semangat tuh gitu.","gue suka banget hal hal yang berbau petualangan, dari travelling keliling indonesia, sampe sekedar nyoba game game baru di komputer yang berbau actions dan adventure.","['menghabiskan', 'sisa', 'waktu', 'di', 'hari', 'minggu', 'dengan', 'piknik', 'bersama', 'teman', 'teman', 'weekendku', 'menyenangkan', 'sekali']","['menghabiskan', 'sisa', 'minggu', 'piknik', 'teman', 'teman', 'weekendku', 'menyenangkan']","['menghabiskan', 'sisa', 'waktu', 'di', 'hari', 'minggu', 'dengan', 'piknik', 'bersama', 'teman', 'teman', 'weekendku', 'menyenangkan', 'sekali']","['habis', 'sisa', 'waktu', 'di', 'hari', 'minggu', 'dengan', 'piknik', 'sama', 'teman', 'teman', 'weekendku', 'senang', 'sekali']"
158,hari ini gue seneng banget karna ntar malen ada acara reuni akbar kampus gueasik banget nih ntar bisa ketemu temen temen lama gue,"ketika urusan terasa dipermudah, mungkin itu karna doa dari orang orang yang pernah kita bantu, so, jangan pernah berhenti berbuat baik ya!","merubah nasib tuh kan butuh kerja keras dong, ditambah komitmen dan pantang menyerah pastinya..","rasanya akhir akhir ini gue jadi gampang kesinggungan deh..ada orang ngomong dikit tentang gue, langsung gue keganggu dan tersinggung deh.","yang paling gue suka dulu, pelajaran kimia apalagi kalau udah bagian masuk ke laboratorium, dimana gue bisa mempelajari banyak eksperimen kimia yang baru.","['hari', 'ini', 'gue', 'seneng', 'banget', 'karna', 'ntar', 'malen', 'ada', 'acara', 'reuni', 'akbar', 'kampus', 'gueasik', 'banget', 'nih', 'ntar', 'bisa', 'ketemu', 'temen', 'temen', 'lama', 'gue']","['gue', 'seneng', 'banget', 'karna', 'ntar', 'malen', 'acara', 'reuni', 'akbar', 'kampus', 'gueasik', 'banget', 'ntar', 'ketemu', 'temen', 'temen', 'gue']","['hari', 'ini', 'saya', 'seneng', 'banget', 'karena', 'ntar', 'malen', 'ada', 'acara', 'reuni', 'akbar', 'kampus', 'gueasik', 'banget', 'nih', 'ntar', 'bisa', 'ketemu', 'temen', 'temen', 'lama', 'saya']","['hari', 'ini', 'saya', 'neng', 'banget', 'karena', 'ntar', 'malen', 'ada', 'acara', 'reuni', 'akbar', 'kampus', 'gueasik', 'banget', 'nih', 'ntar', 'bisa', 'ketemu', 'temen', 'temen', 'lama', 'saya']"
159,jarang stress karna banyak temen yang bisa diajak berkegiatan bareng belanja belanja shopping atau cuma sekedar nongkrong nongkrong di kafe,"apa yang terlepas, bukan takdirku, apa yang ditakdirkan bagiku, takkan terlepas, tetap percaya bahwa skenario tuhan adalah yang terbaik bagi kita.","di dua tahun pertama usia anak, penting banget buat negbangun secure attachment, dan ini butuh komitmen dari kita sebagai orang tua nya.","gatau kenapa yah gue orangnya gampang banget sedih, gampang depresi juga, kalo habis dengerin cerita cerita atau berita berita buruk.","kalo liburan gue lebih suka cari kegiatan kegiatan baru yang belum pernah gue ikutin, tiap ada info acara yang baru yang belum pernah gue ikutin, biasanya gue akan langsung daftar.","['jarang', 'stress', 'karna', 'banyak', 'temen', 'yang', 'bisa', 'diajak', 'berkegiatan', 'bareng', 'belanja', 'belanja', 'shopping', 'atau', 'cuma', 'sekedar', 'nongkrong', 'nongkrong', 'di', 'kafe']","['jarang', 'stress', 'karna', 'temen', 'diajak', 'berkegiatan', 'bareng', 'belanja', 'belanja', 'shopping', 'sekedar', 'nongkrong', 'nongkrong', 'kafe']","['jarang', 'stress', 'karena', 'banyak', 'temen', 'yang', 'bisa', 'diajak', 'berkegiatan', 'bareng', 'belanja', 'belanja', 'shopping', 'atau', 'cuma', 'sekedar', 'nongkrong', 'nongkrong', 'di', 'kafe']","['jarang', 'stress', 'karena', 'banyak', 'temen', 'yang', 'bisa', 'ajak', 'giat', 'bareng', 'belanja', 'belanja', 'shopping', 'atau', 'cuma', 'dar', 'nongkrong', 'nongkrong', 'di', 'kafe']"
160,gak masalah gue dulu sering ikut ortu gue pindah rumah harus pindah pindah sekolah pula justru seru sering dapet temen temen baru di tempat tinggal yang baru,"dalam pertengkaran, siapa yang cepat minta maaf itu yang lebih baik, mengalah bukan berarti kalah tapi menjaga kedamaian itu lebih penting..",proud of me karna udah bisa berhasil nyelesain semua tugas tepat waktu.,gue orangnya panikan jadi jangan kagetin gue atau prank gue ya.,"yang gue suka kalo ke wahana bermain tuh, ya permainan permainan seru yang belum pernah gue coba sebelum nya.","['gak', 'masalah', 'gue', 'dulu', 'sering', 'ikut', 'ortu', 'gue', 'pindah', 'rumah', 'harus', 'pindah', 'pindah', 'sekolah', 'pula', 'justru', 'seru', 'sering', 'dapet', 'temen', 'temen', 'baru', 'di', 'tempat', 'tinggal', 'yang', 'baru']","['gue', 'ortu', 'gue', 'pindah', 'rumah', 'pindah', 'pindah', 'sekolah', 'seru', 'dapet', 'temen', 'temen', 'tinggal']","['tidak', 'masalah', 'saya', 'dulu', 'sering', 'ikut', 'ortu', 'saya', 'pindah', 'rumah', 'harus', 'pindah', 'pindah', 'sekolah', 'pula', 'justru', 'seru', 'sering', 'dapet', 'temen', 'temen', 'baru', 'di', 'tempat', 'tinggal', 'yang', 'baru']","['tidak', 'masalah', 'saya', 'dulu', 'sering', 'ikut', 'ortu', 'saya', 'pindah', 'rumah', 'harus', 'pindah', 'pindah', 'sekolah', 'pula', 'justru', 'seru', 'sering', 'dapet', 'temen', 'temen', 'baru', 'di', 'tempat', 'tinggal', 'yang', 'baru']"
161,semua masalah bisa diselesaikan yang penting tetep jalan dan makan enak sama temen temen,"jangan pernah merasa sombong, kita ini semua sama di hadapan tuhan..","tips untuk menjaga sholat, selalu sholat di awal waktu, jangan sampe skip!",gue gampang depresi kalo ada masalah dikit gue langsung down dan pengen nya nangis aja di kamar.,"sejak kecil, gue selalu punya passion untuk jadi designer, arsitek, seniman, ato hal hal lain yang berbau seni, kreativitas dan artistik!","['semua', 'masalah', 'bisa', 'diselesaikan', 'yang', 'penting', 'tetep', 'jalan', 'dan', 'makan', 'enak', 'sama', 'temen', 'temen']","['diselesaikan', 'tetep', 'jalan', 'makan', 'enak', 'temen', 'temen']","['semua', 'masalah', 'bisa', 'diselesaikan', 'yang', 'penting', 'tetep', 'jalan', 'dan', 'makan', 'enak', 'sama', 'temen', 'temen']","['semua', 'masalah', 'bisa', 'selesai', 'yang', 'penting', 'tetep', 'jalan', 'dan', 'makan', 'enak', 'sama', 'temen', 'temen']"
162,hidup cuma sekali jangan ragu nikmatilah hidup lakukan hal hal yang menyenangkan bareng temen yolo,"mau pejabat kek, mau tukan kebun kek, pengusaha kek, guru, pns, tukang becak, semua berhak dapet perlakuan yang adil dan setara, kebaikan yang sama dan gak pilih pilih orang.","sebelum punya anak, penting buat kita mempersiapkan diri secara mental juga, bukan hanya fisik dan finansial nya aja..","gue gampang banget ngalamin mood swings, gampang cemas, gampang sedih, gampang kesinggung, apalagi kalau lagi ada masalah atau kalo gue lagi pms.","jadi orang jangn kudet deh, di jaman serba digital sekarang ini kita bisa dengan gampang loh dapet informasi informasi baru tentang apapun yang ingin kita tau.","['hidup', 'cuma', 'sekali', 'jangan', 'ragu', 'nikmatilah', 'hidup', 'lakukan', 'hal', 'hal', 'yang', 'menyenangkan', 'bareng', 'temen', 'yolo']","['hidup', 'ragu', 'nikmatilah', 'hidup', 'lakukan', 'menyenangkan', 'bareng', 'temen', 'yolo']","['hidup', 'cuma', 'sekali', 'jangan', 'ragu', 'nikmatilah', 'hidup', 'lakukan', 'hal', 'hal', 'yang', 'menyenangkan', 'bareng', 'temen', 'yolo']","['hidup', 'cuma', 'sekali', 'jangan', 'ragu', 'nikmat', 'hidup', 'laku', 'hal', 'hal', 'yang', 'senang', 'bareng', 'temen', 'yolo']"
163,gak pernah ngerasa kesepian karna tetangga tetangga kamar di kosan gue semua kompak solid kita sering kemana mana bareng,"kalau ada yang lagi curhat atau cerita, dengarkan aja dulu baik baik, berusaha bersimpati dan berempati sama orang tersebut.","marah marah atau uring uringan hanya akan membuang energi, cukup lakukan hal hal yang penting untuk bisa segera menyelesaikan masalah yang ada, step by step.",gue selain gampang depresi juga susah bangkitin semangat lagi kalo habis sedih putus asa karena lagi ada masalah.,"suka banget deh, berimajinasi tentang gimana kehidupan gue nantinya, misal kalo gue tinggal di luar negri tuh gimana..anehnya imajinasi gue tuh kuat banget sampe sampe orang heran kalo denger cerita tentang imajinasi gue ini.","['gak', 'pernah', 'ngerasa', 'kesepian', 'karna', 'tetangga', 'tetangga', 'kamar', 'di', 'kosan', 'gue', 'semua', 'kompak', 'solid', 'kita', 'sering', 'kemana', 'mana', 'bareng']","['ngerasa', 'kesepian', 'karna', 'tetangga', 'tetangga', 'kamar', 'kosan', 'gue', 'kompak', 'solid', 'kemana', 'bareng']","['tidak', 'pernah', 'ngerasa', 'kesepian', 'karena', 'tetangga', 'tetangga', 'kamar', 'di', 'kosan', 'saya', 'semua', 'kompak', 'solid', 'kita', 'sering', 'kemana', 'mana', 'bareng']","['tidak', 'pernah', 'ngerasa', 'sepi', 'karena', 'tetangga', 'tetangga', 'kamar', 'di', 'kosan', 'saya', 'semua', 'kompak', 'solid', 'kita', 'sering', 'mana', 'mana', 'bareng']"
164,acaranya ngedadak tapi suka jadi lebih seru dibanding yang udah direncanaintiba tiba malah banyak orang yang dateng,"tuhan mempertemukan gue sama seseorang pasti ada sebabnya, mungkin dengan berbuat baik ke orang itu, kebaikan akan kembali ke gue lewat jalan jalan yang gak gue tahu.","anak anak sudah masuk sekolah lagi, pastikan rutin sarapan tiap pagi, jangan sampe skip.",gue juga ga paham kenapa kadang kadang gue tiba tiba gampang sedih dan putus asa.    ,"gue bisa paham hal hal abstrak, ide ide kreatif, dan imajinasi imajinasi seseorang yang buat gue itu adalah hal yang sangat menarik untuk dipikirkan.","['acaranya', 'ngedadak', 'tapi', 'suka', 'jadi', 'lebih', 'seru', 'dibanding', 'yang', 'udah', 'direncanaintiba', 'tiba', 'malah', 'banyak', 'orang', 'yang', 'dateng']","['acaranya', 'ngedadak', 'suka', 'seru', 'dibanding', 'udah', 'direncanaintiba', 'orang', 'dateng']","['acaranya', 'ngedadak', 'tetapi', 'suka', 'jadi', 'lebih', 'seru', 'dibanding', 'yang', 'sudah', 'direncanaintiba', 'tiba', 'malah', 'banyak', 'orang', 'yang', 'dateng']","['acara', 'ngedadak', 'tetapi', 'suka', 'jadi', 'lebih', 'seru', 'banding', 'yang', 'sudah', 'direncanaintiba', 'tiba', 'malah', 'banyak', 'orang', 'yang', 'dateng']"
165,gue sih seneng banget ya kita udah wfo lagi kayak biasabosen banget kerja sendirian wfh di rumah,"karma baik akan kembali ke orang orang yang baik, semua kebaikan yang kita perbuat untuk orang lain, itu artinya kita sedang berbuat baik ke diri kita juga.",lagi beres-beresin file file archives di laptop gue nih…parah banget udah lama gak gue beresin. supaya teratur dan rapi lagi kan..,gue orangnya panikan jadi jangan kagetin gue atau prank gue ya.,"banyak banget ide baru di kepala gueeee sampe mau meledak rasanya, gak sabar besok presentasi.","['gue', 'sih', 'seneng', 'banget', 'ya', 'kita', 'udah', 'wfo', 'lagi', 'kayak', 'biasabosen', 'banget', 'kerja', 'sendirian', 'wfh', 'di', 'rumah']","['gue', 'seneng', 'banget', 'udah', 'wfo', 'kayak', 'biasabosen', 'banget', 'kerja', 'wfh', 'rumah']","['saya', 'sih', 'seneng', 'banget', 'ya', 'kita', 'sudah', 'wfo', 'lagi', 'seperti', 'biasabosen', 'banget', 'kerja', 'sendirian', 'wfh', 'di', 'rumah']","['saya', 'sih', 'neng', 'banget', 'ya', 'kita', 'sudah', 'wfo', 'lagi', 'seperti', 'biasabosen', 'banget', 'kerja', 'sendiri', 'wfh', 'di', 'rumah']"
166,seperti biasa hari ini ngopi bareng temen di warung kopi langganankueh tiba tiba yang lain pada datang nyamperin jadi banyak temen yang dateng senneg banget deh,"alhamdulillah, bersyukur banget bisa punya kehidupan yang gue jalani sekarang, sehat, keluarga yang utuh, dan juga punya tempat tinggal..","gak sia sia rajin pake spf tiap hari, kulit wajah gue terlindungi dan sehat sempurna, gak pernah ada flek flek apa pun.",gue gampang depresi kalo ada masalah dikit gue langsung down dan pengen nya nangis aja di kamar.,penasaran deh gimana cara kerja teknologi terutama ai sampe sampe bisa gantiin beberapa bidang usaha dan pekerjaan yang tadinya dikerjain sama manusia kayak kita kita ini..,"['seperti', 'biasa', 'hari', 'ini', 'ngopi', 'bareng', 'temen', 'di', 'warung', 'kopi', 'langganankueh', 'tiba', 'tiba', 'yang', 'lain', 'pada', 'datang', 'nyamperin', 'jadi', 'banyak', 'temen', 'yang', 'dateng', 'senneg', 'banget', 'deh']","['ngopi', 'bareng', 'temen', 'warung', 'kopi', 'langganankueh', 'nyamperin', 'temen', 'dateng', 'senneg', 'banget', 'deh']","['seperti', 'biasa', 'hari', 'ini', 'ngopi', 'bareng', 'temen', 'di', 'warung', 'kopi', 'langganankueh', 'tiba', 'tiba', 'yang', 'lain', 'pada', 'datang', 'nyamperin', 'jadi', 'banyak', 'temen', 'yang', 'dateng', 'senneg', 'banget', 'deh']","['seperti', 'biasa', 'hari', 'ini', 'ngopi', 'bareng', 'temen', 'di', 'warung', 'kopi', 'langganankueh', 'tiba', 'tiba', 'yang', 'lain', 'pada', 'datang', 'nyamperin', 'jadi', 'banyak', 'temen', 'yang', 'dateng', 'senneg', 'banget', 'deh']"
167,pernah gak sih lu kesepian sendiri di kosan gak enak bangeeett mendingan rame rame di kosan sama temen temen walopun sesek karena kamar kosan kepenuhan juga gapapa,"cuma minta satu hal aja sama tuhan, gak banyak banyak, semoga orang tua dan keluarga gue sehat terus..","sabun yang selalu gue beli beneran bisa bikin cerah seluruh badan, asalkan kita pake nya rutin dan komitmen jangan pake produk produk lain dulu.","gue gampang banget ngalamin mood swings, gampang cemas, gampang sedih, gampang kesinggung, apalagi kalau lagi ada masalah atau kalo gue lagi pms.","pengen pake mesin waktu ke masa depan buat menyaksikan seperti apa kehidupan manusia di masa depan, how exciting!!","['pernah', 'gak', 'sih', 'lu', 'kesepian', 'sendiri', 'di', 'kosan', 'gak', 'enak', 'bangeeett', 'mendingan', 'rame', 'rame', 'di', 'kosan', 'sama', 'temen', 'temen', 'walopun', 'sesek', 'karena', 'kamar', 'kosan', 'kepenuhan', 'juga', 'gapapa']","['lu', 'kesepian', 'kosan', 'enak', 'bangeeett', 'mendingan', 'rame', 'rame', 'kosan', 'temen', 'temen', 'walopun', 'sesek', 'kamar', 'kosan', 'kepenuhan', 'gapapa']","['pernah', 'tidak', 'sih', 'lu', 'kesepian', 'sendiri', 'di', 'kosan', 'tidak', 'enak', 'bangeeett', 'mendingan', 'rame', 'rame', 'di', 'kosan', 'sama', 'temen', 'temen', 'walopun', 'sesek', 'karena', 'kamar', 'kosan', 'kepenuhan', 'juga', 'tidak apa apa']","['pernah', 'tidak', 'sih', 'lu', 'sepi', 'sendiri', 'di', 'kosan', 'tidak', 'enak', 'bangeeett', 'mending', 'rame', 'rame', 'di', 'kosan', 'sama', 'temen', 'temen', 'walopun', 'sek', 'karena', 'kamar', 'kosan', 'penuh', 'juga', 'tidak apa apa']"
